TRAVEL_ID,LODGING_NM,LODGING_TYPE_CD,PAYMENT_NUM,ROAD_NM_ADDR,PAYMENT_AMT_WON,VISIT_AREA_ID,VISIT_AREA_NM,SIDO,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,DGSTFN,X_COORD,Y_COORD,TRAVELER_ID,MVMN_NM,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,TRAVEL_START_YMD
h_h000480,해비치 호텔&리조트 제주,4,4,제주특별자치도 서귀포시 표선면 민속해안로 537,1200000,2306060004,도두동 무지개 해안도로,제주특별자치도,제주시,도두일동,7,5,126.4713384,33.509118,h000480,자가용,0,30,5,2,2,6,4,2,2,3,2023-06-03
h_h000480,해비치 호텔&리조트 제주,4,4,제주특별자치도 서귀포시 표선면 민속해안로 537,1200000,2306060005,용두암,제주특별자치도,제주시,용담2동,1,3,126.5119571,33.5161106,h000480,자가용,0,30,5,2,2,6,4,2,2,3,2023-06-03
h_h000481,솔트,1,1,제주특별자치도 제주시 애월읍 애월해안로 226,100000,2306070001,앤디앤라라홈뮤즈,제주특별자치도,제주시,애월읍,4,5,126.3763579,33.4413674,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,싹게스트하우스,7,1,제주특별자치도 제주시 테우해안로 172,25000,2306070001,앤디앤라라홈뮤즈,제주특별자치도,제주시,애월읍,4,5,126.3763579,33.4413674,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,솔트,1,1,제주특별자치도 제주시 애월읍 애월해안로 226,100000,2306080001,제주도립 김창열 미술관,제주특별자치도,제주시,한림읍,3,5,126.2686621,33.3390678,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,싹게스트하우스,7,1,제주특별자치도 제주시 테우해안로 172,25000,2306080001,제주도립 김창열 미술관,제주특별자치도,제주시,한림읍,3,5,126.2686621,33.3390678,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,솔트,1,1,제주특별자치도 제주시 애월읍 애월해안로 226,100000,2306080002,유동룡 이타미 준 미술관,제주특별자치도,제주시,한림읍,3,5,126.2707974,33.3406221,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,싹게스트하우스,7,1,제주특별자치도 제주시 테우해안로 172,25000,2306080002,유동룡 이타미 준 미술관,제주특별자치도,제주시,한림읍,3,5,126.2707974,33.3406221,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,솔트,1,1,제주특별자치도 제주시 애월읍 애월해안로 226,100000,2306080004,금능해수욕장,제주특별자치도,제주시,한림읍,1,5,126.2358899,33.3904488,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,싹게스트하우스,7,1,제주특별자치도 제주시 테우해안로 172,25000,2306080004,금능해수욕장,제주특별자치도,제주시,한림읍,1,5,126.2358899,33.3904488,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,솔트,1,1,제주특별자치도 제주시 애월읍 애월해안로 226,100000,2306080005,한림공원,제주특별자치도,제주시,한림읍,6,5,126.2401849,33.3891904,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000481,싹게스트하우스,7,1,제주특별자치도 제주시 테우해안로 172,25000,2306080005,한림공원,제주특별자치도,제주시,한림읍,6,5,126.2401849,33.3891904,h000481,대중교통 등,1,20,4,3,1,3,6,7,4,0,2023-06-06
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306010003,휴애리 자연생활공원,제주특별자치도,서귀포시,남원읍,1,4,126.6354098,33.3094105,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306010009,애월 해안 도로,제주특별자치도,제주시,애월읍,1,4,126.3686787,33.4781233,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306020001,아쿠아 플라넷 제주,제주특별자치도,서귀포시,성산읍,3,5,126.9278459,33.433068,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306020002,민경이네어등포해녀촌,제주특별자치도,제주시,구좌읍,4,3,126.8257732,33.5537347,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306020003,서어봉,제주특별자치도,제주시,조천읍,1,5,126.6775859,33.5458416,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306030002,장한 철 생가,제주특별자치도,제주시,애월읍,1,4,126.309983,33.46247,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306030004,제주 고래 감성 소품,제주특별자치도,제주시,애월읍,4,4,126.3501826,33.4729031,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306030006,곽지해수욕장,제주특별자치도,제주시,애월읍,1,5,126.3046776,33.4506404,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306030007,과물 노천탕,제주특별자치도,제주시,애월읍,1,3,126.3035086,33.4499586,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000482,마레보리조트,4,6,제주특별자치도 제주시 애월읍 신엄안3길 135,570000,2306040003,도두동 무지개 해안도로,제주특별자치도,제주시,도두일동,1,3,126.4713384,33.509118,h000482,자가용,1,50,8,1,1,4,4,7,3,5,2023-06-01
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306070002,푸르고,제주특별자치도,제주시,애월읍,4,4,126.3365467,33.4377555,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306070003,제주아트서커스,제주특별자치도,서귀포시,안덕면,3,3,126.3448107,33.3143922,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306070004,카멜리아힐,제주특별자치도,서귀포시,안덕면,3,4,126.3700095,33.2896344,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306070005,액트몬 제주 중문점,제주특별자치도,서귀포시,중문동,6,4,126.4215166,33.2436858,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306070006,서귀포 매일 올레시장,제주특별자치도,서귀포시,서귀동,4,4,126.5632316,33.2501501,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306080002,새연교,제주특별자치도,서귀포시,서홍동,7,4,126.558886,33.2385325,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306080003,서귀포 유람선,제주특별자치도,서귀포시,서홍동,5,5,126.5586449,33.2393343,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306080005,쇠소깍 산물 관광농원,제주특별자치도,서귀포시,남원읍,2,5,126.6246915,33.2578667,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306080007,이마트 서귀포점,제주특별자치도,서귀포시,법환동,4,4,126.5092014,33.2483545,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000484,제주호텔더엠,1,4,제주특별자치도 서귀포시 태평로353번길 14,36080,2306090001,약천사,제주특별자치도,서귀포시,대포동,2,4,126.4494585,33.2462362,h000484,자가용,1,50,2,3,3,4,3,3,3,3,2023-06-07
h_h000488,제주센트럴시티호텔,1,2,제주특별자치도 제주시 노연로 66,60100,2306020005,제주아트서커스,제주특별자치도,서귀포시,안덕면,3,5,126.3448107,33.3143922,h000488,대중교통 등,1,20,4,3,6,2,1,2,5,1,2023-06-01
h_h000488,제주센트럴시티호텔,1,2,제주특별자치도 제주시 노연로 66,60100,2306020006,협재해수욕장,제주특별자치도,제주시,한림읍,1,5,126.2391575,33.3938661,h000488,대중교통 등,1,20,4,3,6,2,1,2,5,1,2023-06-01
h_h000488,제주센트럴시티호텔,1,2,제주특별자치도 제주시 노연로 66,60100,2306020008,제주동문재래시장,제주특별자치도,제주시,이도일동,4,5,126.5260174,33.5115851,h000488,대중교통 등,1,20,4,3,6,2,1,2,5,1,2023-06-01
h_h000488,제주센트럴시티호텔,1,2,제주특별자치도 제주시 노연로 66,60100,2306030002,도두동 무지개 해안도로,제주특별자치도,제주시,도두일동,1,5,126.4713384,33.509118,h000488,대중교통 등,1,20,4,3,6,2,1,2,5,1,2023-06-01
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306060005,제주동문시장,제주특별자치도,제주시,일도일동,4,3,126.5283034,33.512784,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306060007,제주 밭담 테마공원,제주특별자치도,제주시,구좌읍,1,4,126.7785366,33.5631944,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306060008,별 방진,제주특별자치도,제주시,구좌읍,1,4,126.8828987,33.526772,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306060009,성산일출봉,제주특별자치도,서귀포시,성산읍,1,5,126.9405375,33.459135,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306060010,오조 해녀의 집,제주특별자치도,서귀포시,성산읍,1,4,126.9222935,33.469735,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306070003,강정항,제주특별자치도,서귀포시,강정동,7,4,126.4731986,33.2261137,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306070004,토스카나 호텔,제주특별자치도,서귀포시,강정동,4,4,126.484409,33.2656231,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306080002,카멜리아힐,제주특별자치도,서귀포시,안덕면,1,5,126.3700095,33.2896344,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306080003,천제연폭포,제주특별자치도,서귀포시,중문동,1,4,126.4183754,33.2526766,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306080004,중문 대표 주상절리대,제주특별자치도,서귀포시,중문동,1,4,126.4260174,33.237994,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306090001,활오름,제주특별자치도,서귀포시,강정동,1,5,126.4800387,33.2636303,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000491,토스카나호텔,1,2,제주특별자치도 서귀포시 용흥로66번길 158-7,875000,2306090002,중문색달해수욕장,제주특별자치도,서귀포시,색달동,1,4,126.4114987,33.2450382,h000491,대중교통 등,1,50,7,3,2,2,2,3,1,1,2023-06-06
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306070004,안도라,제주특별자치도,제주시,구좌읍,4,3,126.7709851,33.4553133,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306070004,안도라,제주특별자치도,제주시,구좌읍,4,3,126.7709851,33.4553133,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306070004,안도라,제주특별자치도,제주시,구좌읍,4,3,126.7709851,33.4553133,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080001,식산봉,제주특별자치도,서귀포시,성산읍,7,4,126.9199391,33.4656808,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080001,식산봉,제주특별자치도,서귀포시,성산읍,7,4,126.9199391,33.4656808,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080001,식산봉,제주특별자치도,서귀포시,성산읍,7,4,126.9199391,33.4656808,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080002,올레길 2코스(광치기-온평 올레),제주특별자치도,서귀포시,성산읍,7,4,126.9015432,33.4424871,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080002,올레길 2코스(광치기-온평 올레),제주특별자치도,서귀포시,성산읍,7,4,126.9015432,33.4424871,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080002,올레길 2코스(광치기-온평 올레),제주특별자치도,서귀포시,성산읍,7,4,126.9015432,33.4424871,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080004,올레길 1코스(시흥-광치기 올레),제주특별자치도,서귀포시,성산읍,7,4,126.9063665,33.4786607,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080004,올레길 1코스(시흥-광치기 올레),제주특별자치도,서귀포시,성산읍,7,4,126.9063665,33.4786607,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080004,올레길 1코스(시흥-광치기 올레),제주특별자치도,서귀포시,성산읍,7,4,126.9063665,33.4786607,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080005,성산일출봉,제주특별자치도,서귀포시,성산읍,1,5,126.9405375,33.459135,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080005,성산일출봉,제주특별자치도,서귀포시,성산읍,1,5,126.9405375,33.459135,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080005,성산일출봉,제주특별자치도,서귀포시,성산읍,1,5,126.9405375,33.459135,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080007,이생진 시비거리,제주특별자치도,서귀포시,성산읍,7,4,126.9359451,33.4670308,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080007,이생진 시비거리,제주특별자치도,서귀포시,성산읍,7,4,126.9359451,33.4670308,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080007,이생진 시비거리,제주특별자치도,서귀포시,성산읍,7,4,126.9359451,33.4670308,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080009,성산포 교회,제주특별자치도,서귀포시,성산읍,2,3,126.9350438,33.4638891,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080009,성산포 교회,제주특별자치도,서귀포시,성산읍,2,3,126.9350438,33.4638891,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080009,성산포 교회,제주특별자치도,서귀포시,성산읍,2,3,126.9350438,33.4638891,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080010,성산일출봉 농협 하나로마트,제주특별자치도,서귀포시,성산읍,4,3,126.9115453,33.4463797,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080010,성산일출봉 농협 하나로마트,제주특별자치도,서귀포시,성산읍,4,3,126.9115453,33.4463797,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080010,성산일출봉 농협 하나로마트,제주특별자치도,서귀포시,성산읍,4,3,126.9115453,33.4463797,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306080011,성산일출봉 농협 하나로마트,제주특별자치도,서귀포시,성산읍,4,3,126.9115453,33.4463797,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306080011,성산일출봉 농협 하나로마트,제주특별자치도,서귀포시,성산읍,4,3,126.9115453,33.4463797,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306080011,성산일출봉 농협 하나로마트,제주특별자치도,서귀포시,성산읍,4,3,126.9115453,33.4463797,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306090001,다랑쉬 오름,제주특별자치도,제주시,구좌읍,1,5,126.8215359,33.4776859,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306090001,다랑쉬 오름,제주특별자치도,제주시,구좌읍,1,5,126.8215359,33.4776859,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306090001,다랑쉬 오름,제주특별자치도,제주시,구좌읍,1,5,126.8215359,33.4776859,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,스테이 동백,8,2,제주특별자치도 서귀포시 성산읍 오조로100번길 5,55000,2306090004,서귀포 매일 올레시장,제주특별자치도,서귀포시,서귀동,4,3,126.5632316,33.2501501,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,이스턴호텔 제주,1,2,제주특별자치도 서귀포시 서호중로 65,41000,2306090004,서귀포 매일 올레시장,제주특별자치도,서귀포시,서귀동,4,3,126.5632316,33.2501501,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000494,제주스테이인성산,1,2,제주특별자치도 서귀포시 성산읍 신고로 11,38483,2306090004,서귀포 매일 올레시장,제주특별자치도,서귀포시,서귀동,4,3,126.5632316,33.2501501,h000494,대중교통 등,1,50,3,4,4,4,4,2,8,1,2023-06-07
h_h000495,이스턴호텔 제주,1,1,제주특별자치도 서귀포시 서호중로 65,116000,2306090001,고성 오일 시장,제주특별자치도,서귀포시,성산읍,4,3,126.9132982,33.4519998,h000495,대중교통 등,0,50,12,5,3,5,5,2,2,0,2023-06-08
h_h000495,이스턴호텔 제주,1,1,제주특별자치도 서귀포시 서호중로 65,116000,2306090003,타미우스컨트리클럽,제주특별자치도,제주시,애월읍,5,4,126.3881833,33.3516153,h000495,대중교통 등,0,50,12,5,3,5,5,2,2,0,2023-06-08
h_h000495,이스턴호텔 제주,1,1,제주특별자치도 서귀포시 서호중로 65,116000,2306100001,법환포구,제주특별자치도,서귀포시,법환동,1,4,126.5156065,33.2372607,h000495,대중교통 등,0,50,12,5,3,5,5,2,2,0,2023-06-08
h_h000495,이스턴호텔 제주,1,1,제주특별자치도 서귀포시 서호중로 65,116000,2306100002,방주교회,제주특별자치도,서귀포시,안덕면,2,5,126.3874393,33.305049,h000495,대중교통 등,0,50,12,5,3,5,5,2,2,0,2023-06-08
h_h000495,이스턴호텔 제주,1,1,제주특별자치도 서귀포시 서호중로 65,116000,2306100003,산방산,제주특별자치도,서귀포시,안덕면,1,5,126.3133696,33.2415643,h000495,대중교통 등,0,50,12,5,3,5,5,2,2,0,2023-06-08
h_h000495,이스턴호텔 제주,1,1,제주특별자치도 서귀포시 서호중로 65,116000,2306100004,모슬포 중앙시장,제주특별자치도,서귀포시,대정읍,4,3,126.2548699,33.2218456,h000495,대중교통 등,0,50,12,5,3,5,5,2,2,0,2023-06-08
h_h000496,베드라디오 동문점,7,3,제주특별자치도 제주시 중앙로1길 41-1,33000,2305310002,제주동문재래시장,제주특별자치도,제주시,이도일동,4,4,126.5260174,33.5115851,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,제주사교장,7,3,제주특별자치도 제주시 중앙로14길 28,19900,2305310002,제주동문재래시장,제주특별자치도,제주시,이도일동,4,4,126.5260174,33.5115851,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,퍼스트70호텔,1,3,제주특별자치도 서귀포시 명동로 46,271736,2305310002,제주동문재래시장,제주특별자치도,제주시,이도일동,4,4,126.5260174,33.5115851,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,1,3,제주특별자치도 제주시 서부두2길 26,108689,2305310002,제주동문재래시장,제주특별자치도,제주시,이도일동,4,4,126.5260174,33.5115851,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,호텔리젠트마린,1,3,제주특별자치도 제주시 서부두2길 20,92058,2305310002,제주동문재래시장,제주특별자치도,제주시,이도일동,4,4,126.5260174,33.5115851,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,베드라디오 동문점,7,3,제주특별자치도 제주시 중앙로1길 41-1,33000,2306010001,이후 북스 제주,제주특별자치도,제주시,삼도이동,4,4,126.5212418,33.5125838,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,제주사교장,7,3,제주특별자치도 제주시 중앙로14길 28,19900,2306010001,이후 북스 제주,제주특별자치도,제주시,삼도이동,4,4,126.5212418,33.5125838,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,퍼스트70호텔,1,3,제주특별자치도 서귀포시 명동로 46,271736,2306010001,이후 북스 제주,제주특별자치도,제주시,삼도이동,4,4,126.5212418,33.5125838,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,1,3,제주특별자치도 제주시 서부두2길 26,108689,2306010001,이후 북스 제주,제주특별자치도,제주시,삼도이동,4,4,126.5212418,33.5125838,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,호텔리젠트마린,1,3,제주특별자치도 제주시 서부두2길 20,92058,2306010001,이후 북스 제주,제주특별자치도,제주시,삼도이동,4,4,126.5212418,33.5125838,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,베드라디오 동문점,7,3,제주특별자치도 제주시 중앙로1길 41-1,33000,2306010002,더 아일랜더,제주특별자치도,제주시,삼도이동,4,5,126.5213623,33.5123967,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,제주사교장,7,3,제주특별자치도 제주시 중앙로14길 28,19900,2306010002,더 아일랜더,제주특별자치도,제주시,삼도이동,4,5,126.5213623,33.5123967,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,퍼스트70호텔,1,3,제주특별자치도 서귀포시 명동로 46,271736,2306010002,더 아일랜더,제주특별자치도,제주시,삼도이동,4,5,126.5213623,33.5123967,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,1,3,제주특별자치도 제주시 서부두2길 26,108689,2306010002,더 아일랜더,제주특별자치도,제주시,삼도이동,4,5,126.5213623,33.5123967,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,호텔리젠트마린,1,3,제주특별자치도 제주시 서부두2길 20,92058,2306010002,더 아일랜더,제주특별자치도,제주시,삼도이동,4,5,126.5213623,33.5123967,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,베드라디오 동문점,7,3,제주특별자치도 제주시 중앙로1길 41-1,33000,2306010003,미스틱 3도,제주특별자치도,제주시,노형동,4,5,126.4875563,33.449947,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
h_h000496,제주사교장,7,3,제주특별자치도 제주시 중앙로14길 28,19900,2306010003,미스틱 3도,제주특별자치도,제주시,노형동,4,5,126.4875563,33.449947,h000496,자가용,1,30,4,1,4,2,1,4,3,2,2023-05-31
